time,status,pump,speed,elevation,flow,power,pressure,dynamic_pressure,total_pressure,power_out,calc_eff
2020-08-15 07:59:59.998,1,2,277.0,23.312932818603517,1.9537699696998596,689.0267900438309,240600.1367398165,1400.3522246500677,239199.78451516642,467.34135574440967,0.6782629681418929
2020-08-15 08:59:59.998,1,2,277.0,23.33059453125,2.0183278050476074,670.7571699123383,240426.9788363906,1494.4239947033252,238932.55484168726,482.2442189680397,0.718954996830022
2020-08-15 09:59:59.998,1,2,277.0,23.707497106933594,2.190534902002716,655.0974599561691,236731.77321802804,1760.3165822794492,234971.4566357486,514.713176735025,0.7857047358563458
2020-08-15 10:59:59.998,1,2,277.0,24.28563856201172,2.3628426123046875,670.7571699123383,231063.59345263842,2048.141769326094,229015.45168331233,541.1274681135357,0.8067412357056966
2020-08-15 11:59:59.998,1,2,280.8340759277344,24.518231341552735,2.779411952041626,754.275540043831,228783.22127902915,2833.9766464655895,225949.24463256355,628.0060310865243,0.8325949838570011
2020-08-15 12:59:59.998,1,2,285.1461486816406,24.458646606445313,2.899035204716492,788.2049199123384,229367.39836388524,3083.16952186607,226284.22884201916,656.0059456851365,0.8322784203860277
2020-08-15 13:59:59.998,1,2,288.0,24.3072046875,2.962526906277466,816.9143300876618,230852.15613909374,3219.697218442805,227632.45892065094,674.3672842945284,0.8255055144180946
2020-08-15 14:59:59.998,1,2,292.45880126953125,24.251294146728515,3.2698161122497558,858.6735898246766,231400.3109082931,3922.2663735961123,227478.04453469696,743.8113752026196,0.8662329714303785
2020-08-15 15:59:59.998,1,2,296.40081787109375,24.19666957397461,3.4584791738983154,957.8516699123384,231935.85786701256,4387.940755456421,227547.91711155613,786.969732394257,0.8215987476080505
2020-08-15 16:59:59.998,1,2,296.0,24.15721616821289,3.4172668105270385,929.1421601753235,232322.66458057726,4283.987577704711,228038.67700287254,779.2690024384118,0.8386972799634541
2020-08-15 17:59:59.998,1,2,295.0,24.125092547607423,3.3589110693466186,934.3620800876619,232637.60905430015,4138.923856763074,228498.68519753707,767.5067630411556,0.8214232784031091
2020-08-15 18:59:59.998,1,2,293.0,24.053569006347658,3.2292605768737794,892.6029199123384,233338.83586610667,3825.5739989246786,229513.261867182,741.158128417399,0.8303335244412906
2020-08-15 19:59:59.998,1,2,290.4817810058594,24.143686761474612,3.123135223068237,882.1630800876618,232455.3087783563,3578.2608958290057,228877.0478825273,714.8139699937964,0.8102968556820178
2020-08-15 20:59:59.998,1,2,290.71429443359375,24.059812811279297,3.0117248273117068,837.7939101753235,233277.62072842417,3327.522523367289,229950.0982050569,692.546419806935,0.8266310024406923
2020-08-15 21:59:59.998,1,2,294.0,24.05959654541016,3.271932669433594,918.7024199123384,233279.74102928242,3927.345795580132,229352.3952337023,750.4255947779961,0.8168320650005482
2020-08-15 22:59:59.998,1,2,291.6278991699219,24.057864093017578,3.1324849105270385,905.6526699123383,233296.72623508263,3599.717346765542,229697.0088883171,719.5224143358483,0.7944794270915071
